공산동-0159,1,,대구광역시 동구 진인동 662-2,35.95222,128.704584,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0160,1,,대구광역시 동구 진인동 681-2,35.951101,128.707889,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0161,1,대구광역시 동구 팔공로228길 15,대구광역시 동구 진인동 657,35.953179,128.703917,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0162,1,,대구광역시 동구 진인동 산41,35.968015,128.716023,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0163,1,대구광역시 동구 팔공로217길 24-39,대구광역시 동구 백안동 39,35.95483,128.702158,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0164,1,대구광역시 동구 팔공로217길 24-33,대구광역시 동구 백안동 38-2,35.954771,128.701392,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0165,1,대구광역시 동구 팔공로217길 24-33,대구광역시 동구 백안동 38-2,35.954771,128.701392,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0166,1,대구광역시 동구 팔공로217길 24-25,대구광역시 동구 백안동 38-1,35.954865,128.700739,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0167,1,,대구광역시 동구 백안동 35-3,35.954892,128.699143,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0168,1,대구광역시 동구 팔공로217길 24-7,대구광역시 동구 백안동 35-2,35.954661,128.698664,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0169,1,대구광역시 동구 팔공로217길 24-14,대구광역시 동구 백안동 37-3,35.954477,128.699339,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0170,1,대구광역시 동구 팔공로217길 24-14,대구광역시 동구 백안동 35,35.95461,128.698098,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0171,1,대구광역시 동구 팔공로217길 47,대구광역시 동구 백안동 27-1,35.957088,128.698209,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0172,1,,대구광역시 동구 백안동 25,35.957889,128.698493,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0173,1,,대구광역시 동구 백안동 282-1,35.954759,128.697313,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0174,1,,대구광역시 동구 백안동 258-2,35.953952,128.695022,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0175,1,,대구광역시 동구 백안동 289-1,35.954885,128.695773,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0176,1,대구광역시 동구 팔공로211길 33,대구광역시 동구 백안동 265,35.954456,128.695159,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0177,1,대구광역시 동구 팔공로211길 23,대구광역시 동구 백안동 273,35.954067,128.695311,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0178,1,대구광역시 동구 팔공로211길 5,대구광역시 동구 백안동 254,35.953322,128.694817,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0179,1,,대구광역시 동구 백안동 223-1,35.955143,128.694722,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0180,1,,대구광역시 동구 백안동 228-1,35.954731,128.694408,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0181,1,,대구광역시 동구 백안동 223-1,35.955143,128.694722,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0182,1,대구광역시 동구 팔공로207길 72-2,대구광역시 동구 백안동 755-17,35.955875,128.69444,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0183,1,대구광역시 동구 팔공로207길 50,대구광역시 동구 백안동 214,35.955472,128.694015,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0184,1,대구광역시 동구 팔공로207길 46,대구광역시 동구 백안동 212,35.955293,128.693814,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0185,1,대구광역시 동구 팔공로207길 40-4,대구광역시 동구 백안동 210,35.954797,128.693932,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0186,1,대구광역시 동구 팔공로209길 29,대구광역시 동구 백안동 233-2,35.95458,128.693908,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0187,1,대구광역시 동구 팔공로209길 16,대구광역시 동구 백안동 244,35.953966,128.694135,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0188,1,대구광역시 동구 팔공로209길 9,대구광역시 동구 백안동 185,35.953699,128.69359,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0189,1,대구광역시 동구 팔공로209길 42,대구광역시 동구 백안동 240-1,35.954515,128.694373,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
