동인1가 250-90,1,,대구광역시 중구 동인동1가 250-90,35.87132503,128.603515,2008,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 232-6,1,,대구광역시 중구 동인동1가 232-6,35.871288,128.602729,2006,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 326-1,1,,대구광역시 중구 동인동1가 326-1,35.871153,128.606127,2006,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 55,1,,대구광역시 중구 동인동2가 55,35.870471,128.6020794,2006,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 61-3,1,,대구광역시 중구 동인동2가 61-3,35.870585,128.602734,2004,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 52-37,1,,대구광역시 중구 동인동2가 52-37,35.870152,128.602786,2007,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 4,1,,대구광역시 중구 동인동2가 4,35.870508,128.601848,2006,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 61-6,1,,대구광역시 중구 동인동2가 61-6,35.870483,128.603121,2006,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 61-8,1,,대구광역시 중구 동인동2가 61-8,35.870428,128.603309,2003,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 62-4,1,,대구광역시 중구 동인동2가 62-4,35.870626,128.603432,2006,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 113-4,1,,대구광역시 중구 동인동2가 113-4,35.870349,128.604671,2006,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 108-2,1,,대구광역시 중구 동인동2가 108-2,35.869943,128.604822,2005,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인2가 108-9,1,,대구광역시 중구 동인동2가 108-9,35.869781,128.604777,2002,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 185-3대,1,,대구광역시 중구 동인동2가 185-3,35.870148,128.605256,2010,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
