이곡2동-105,1,대구광역시 달서구 성서공단로39길 61,대구광역시 달서구 갈산동 355-24,35.84092251,128.5029492,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-106,1,대구광역시 달서구 성서공단로39길 53,대구광역시 달서구 갈산동 211-40,35.84051538,128.5033119,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-107,1,대구광역시 달서구 성서공단로35길 42,대구광역시 달서구 갈산동 358-111,35.83940682,128.5032938,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-108,1,대구광역시 달서구 성서서로36안길 16,대구광역시 달서구 갈산동 261-17,35.84197507,128.5012732,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-109,1,대구광역시 달서구 성서서로40길 12,대구광역시 달서구 갈산동 261-1,35.84235371,128.5012535,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-110,1,대구광역시 달서구 성서서로34길 12,대구광역시 달서구 갈산동 358-107,35.83959525,128.5013468,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-111,1,대구광역시 달서구 성서서로34길 18,대구광역시 달서구 갈산동 358-108,35.83963033,128.5015794,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-112,1,대구광역시 달서구 성서공단로39길 95,대구광역시 달서구 갈산동 259-2,35.84374791,128.5019375,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-113,1,,대구광역시 달서구 이곡동 270-2,35.86044489,128.5030507,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-114,1,대구광역시 달서구 이곡서로 35,대구광역시 달서구 이곡동 1212,35.85364779,128.5033065,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-115,1,대구광역시 달서구 성서서로40길 6-5,대구광역시 달서구 갈산동 262-8,35.84191439,128.5006972,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-116,1,대구광역시 달서구 성서서로40길 6-9,대구광역시 달서구 갈산동 262-7,35.84168911,128.5006847,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-117,1,대구광역시 달서구 성서서로36길 5-6,대구광역시 달서구 갈산동 265-9,35.84105805,128.5007139,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-118,1,대구광역시 달서구 성서서로36길 5,대구광역시 달서구 갈산동 265-7,35.84070659,128.5007007,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-119,1,대구광역시 달서구 달구벌대로245길 37,대구광역시 달서구 이곡동 575-4,35.85258127,128.5040083,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-120,1,,대구광역시 달서구 이곡동 554,35.85332141,128.5037584,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-121,1,대구광역시 달서구 성서서로 164,대구광역시 달서구 갈산동 358-61,35.83950942,128.5003167,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-122,1,대구광역시 달서구 성서서로34길 6,대구광역시 달서구 갈산동 358-63,35.83936313,128.500814,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-123,1,대구광역시 달서구 선원로23북길 8-23,대구광역시 달서구 이곡동 1321-21,35.86164528,128.5048077,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-124,1,대구광역시 달서구 선원로23북길 8-13,대구광역시 달서구 이곡동 1321-17,35.8612127,128.5047939,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-125,1,대구광역시 달서구 선원로23북길 8-3,대구광역시 달서구 이곡동 1321-13,35.86078007,128.5047911,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-126,1,대구광역시 달서구 선원로23길 77,대구광역시 달서구 이곡동 1321-1,35.86175409,128.5046534,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-127,1,,대구광역시 달서구 이곡동 1321-8,35.86111393,128.5047047,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-128,1,대구광역시 달서구 선원로23북길 14,대구광역시 달서구 이곡동 1321-11,35.86067261,128.5046244,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-129,1,대구광역시 달서구 성서로67안길 28,대구광역시 달서구 갈산동 973,35.8495828,128.5011552,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-130,1,대구광역시 달서구 성서로71길 43,대구광역시 달서구 갈산동 973-3,35.84827567,128.5012023,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-131,1,대구광역시 달서구 성서로71길 43,대구광역시 달서구 갈산동 973-3,35.84827567,128.5012023,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-132,1,대구광역시 달서구 성서로67길 54,대구광역시 달서구 갈산동 146-20,35.84741786,128.5015732,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-133,1,대구광역시 달서구 성서로75길 5,대구광역시 달서구 이곡동 918-23,35.85032624,128.5065514,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-134,1,,대구광역시 달서구 이곡동 918-22,35.85040199,128.5056884,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-135,1,대구광역시 달서구 성서로75길 15,대구광역시 달서구 이곡동 918-25,35.85047498,128.5054785,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-136,1,대구광역시 달서구 성서로75길 19,대구광역시 달서구 이곡동 918-26,35.85050389,128.5050358,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-137,1,대구광역시 달서구 성서로 335,대구광역시 달서구 갈산동 100-23,35.84796449,128.5066138,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-138,1,대구광역시 달서구 성서서로 236,대구광역시 달서구 갈산동 182-4,35.84620664,128.5002372,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-139,1,대구광역시 달서구 성서서로48길 9,대구광역시 달서구 갈산동 152-1,35.84635649,128.5010462,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-140,1,대구광역시 달서구 성서서로48길 13,대구광역시 달서구 갈산동 100-11,35.8463643,128.5013341,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-141,1,대구광역시 달서구 성서서로48길 19,대구광역시 달서구 갈산동 100-13,35.84640663,128.5019875,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-142,1,대구광역시 달서구 성서서로48길 27,대구광역시 달서구 갈산동 100-15,35.84609592,128.5030041,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-143,1,대구광역시 달서구 성서서로48길 31,대구광역시 달서구 갈산동 100-16,35.84637439,128.5032272,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-144,1,대구광역시 달서구 달구벌대로250길 55,대구광역시 달서구 갈산동 100-25,35.84675926,128.5038717,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-145,1,대구광역시 달서구 달구벌대로250길 55,대구광역시 달서구 갈산동 100-25,35.84675926,128.5038717,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-146,1,대구광역시 달서구 성서공단북로59길 28,대구광역시 달서구 갈산동 100-158,35.84703078,128.5057444,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-147,1,대구광역시 달서구 성서공단북로59길 24,대구광역시 달서구 갈산동 100-159,35.84667918,128.5057643,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-148,1,대구광역시 달서구 성서로67길 56,대구광역시 달서구 갈산동 100-2,35.84787194,128.5007569,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-149,1,대구광역시 달서구 성서로67길 56,대구광역시 달서구 갈산동 100-2,35.84787194,128.5007569,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-150,1,대구광역시 달서구 성서로67길 54,대구광역시 달서구 갈산동 146-20,35.84741786,128.5015732,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-151,1,,대구광역시 달서구 이곡동 1276,35.85099328,128.5001012,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
이곡2동-152,1,대구광역시 달서구 달구벌대로246길 8,대구광역시 달서구 이곡동 1000-7,35.85076369,128.5011183,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
